Year,Medical_District_AR,Medical_District_EN,Cause_of_Death_AR,Cause_of_Death_EN,Nationality_AR,Nationality_EN,Sex_AR,Sex_EN,Value
2003,الشارقة,Sharjah,حالات معینة تنشأ فى الفترة حوالى الولادة,Certain Conditions Originating in the Perinatal Period,غیر مواطن,Non-Citizen,ا,F,3
2003,الشارقة,Sharjah,حالات معینة تنشأ فى الفترة حوالى الولادة,Certain Conditions Originating in the Perinatal Period,جملة,Total,جملة,Total,7
2003,الشارقة,Sharjah,اصابة اثناء الولادة  - رض المولود,Birth Trauma,مواطن,Citizen,ذ,M,0
2003,الشارقة,Sharjah,اصابة اثناء الولادة  - رض المولود,Birth Trauma,مواطن,Citizen,ا,F,0
2003,الشارقة,Sharjah,اصابة اثناء الولادة  - رض المولود,Birth Trauma,غیر مواطن,Non-Citizen,ذ,M,0
2003,الشارقة,Sharjah,اصابة اثناء الولادة  - رض المولود,Birth Trauma,غیر مواطن,Non-Citizen,ا,F,0
2003,الشارقة,Sharjah,اصابة اثناء الولادة  - رض المولود,Birth Trauma,جملة,Total,جملة,Total,0
2003,الشارقة,Sharjah,العـــلامــــات والاعراض و الحالات غیر المحددة,"Signs, Symptoms, and Ill-Defined Conditions",مواطن,Citizen,ذ,M,42
2003,الشارقة,Sharjah,العـــلامــــات والاعراض و الحالات غیر المحددة,"Signs, Symptoms, and Ill-Defined Conditions",مواطن,Citizen,ا,F,28
2003,الشارقة,Sharjah,العـــلامــــات والاعراض و الحالات غیر المحددة,"Signs, Symptoms, and Ill-Defined Conditions",غیر مواطن,Non-Citizen,ذ,M,26
2003,الشارقة,Sharjah,العـــلامــــات والاعراض و الحالات غیر المحددة,"Signs, Symptoms, and Ill-Defined Conditions",غیر مواطن,Non-Citizen,ا,F,11
2003,الشارقة,Sharjah,العـــلامــــات والاعراض و الحالات غیر المحددة,"Signs, Symptoms, and Ill-Defined Conditions",جملة,Total,جملة,Total,107
2003,الشارقة,Sharjah,الاصـــــابات والتسمم,Injuries and Poisonings,مواطن,Citizen,ذ,M,7
2003,الشارقة,Sharjah,الاصـــــابات والتسمم,Injuries and Poisonings,مواطن,Citizen,ا,F,1
2003,الشارقة,Sharjah,الاصـــــابات والتسمم,Injuries and Poisonings,غیر مواطن,Non-Citizen,ذ,M,21
2003,الشارقة,Sharjah,الاصـــــابات والتسمم,Injuries and Poisonings,غیر مواطن,Non-Citizen,ا,F,4
2003,الشارقة,Sharjah,الاصـــــابات والتسمم,Injuries and Poisonings,جملة,Total,جملة,Total,33
2003,الشارقة,Sharjah,الكسور,Fractures,مواطن,Citizen,ذ,M,13
2003,الشارقة,Sharjah,الكسور,Fractures,مواطن,Citizen,ا,F,6
2003,الشارقة,Sharjah,الكسور,Fractures,غیر مواطن,Non-Citizen,ذ,M,45
2003,الشارقة,Sharjah,الكسور,Fractures,غیر مواطن,Non-Citizen,ا,F,6
2003,الشارقة,Sharjah,الكسور,Fractures,جملة,Total,جملة,Total,70
2003,الشارقة,Sharjah,الاصابات داخل الجمجمة و الاصابات الداخلیة,Intracranial and Internal Injuries including Nerve Related Injuries,مواطن,Citizen,ذ,M,18
2003,الشارقة,Sharjah,الاصابات داخل الجمجمة و الاصابات الداخلیة,Intracranial and Internal Injuries including Nerve Related Injuries,مواطن,Citizen,ا,F,6
2003,الشارقة,Sharjah,الاصابات داخل الجمجمة و الاصابات الداخلیة,Intracranial and Internal Injuries including Nerve Related Injuries,غیر مواطن,Non-Citizen,ذ,M,61
2003,الشارقة,Sharjah,الاصابات داخل الجمجمة و الاصابات الداخلیة,Intracranial and Internal Injuries including Nerve Related Injuries,غیر مواطن,Non-Citizen,ا,F,6
2003,الشارقة,Sharjah,الاصابات داخل الجمجمة و الاصابات الداخلیة,Intracranial and Internal Injuries including Nerve Related Injuries,جملة,Total,جملة,Total,91
2003,الشارقة,Sharjah,تاثیرات دخول اجسام غريبة فى فتحات الجسم الطبیعیة,Effects of Foreign Body Entering Through Orifice,مواطن,Citizen,ذ,M,2
2003,الشارقة,Sharjah,تاثیرات دخول اجسام غريبة فى فتحات الجسم الطبیعیة,Effects of Foreign Body Entering Through Orifice,مواطن,Citizen,ا,F,0
2003,الشارقة,Sharjah,تاثیرات دخول اجسام غريبة فى فتحات الجسم الطبیعیة,Effects of Foreign Body Entering Through Orifice,غیر مواطن,Non-Citizen,ذ,M,18
2003,الشارقة,Sharjah,تاثیرات دخول اجسام غريبة فى فتحات الجسم الطبیعیة,Effects of Foreign Body Entering Through Orifice,غیر مواطن,Non-Citizen,ا,F,4
2003,الشارقة,Sharjah,تاثیرات دخول اجسام غريبة فى فتحات الجسم الطبیعیة,Effects of Foreign Body Entering Through Orifice,جملة,Total,جملة,Total,24
2003,الشارقة,Sharjah,الحروق,Burns,مواطن,Citizen,ذ,M,0
2003,الشارقة,Sharjah,الحروق,Burns,مواطن,Citizen,ا,F,0
2003,الشارقة,Sharjah,الحروق,Burns,غیر مواطن,Non-Citizen,ذ,M,4
2003,الشارقة,Sharjah,الحروق,Burns,غیر مواطن,Non-Citizen,ا,F,2
2003,الشارقة,Sharjah,الحروق,Burns,جملة,Total,جملة,Total,6
2003,الشارقة,Sharjah,التسممات والتاثیرات السامة,Poisonings and Toxic Effects,مواطن,Citizen,ذ,M,0
2003,الشارقة,Sharjah,التسممات والتاثیرات السامة,Poisonings and Toxic Effects,مواطن,Citizen,ا,F,0
2003,الشارقة,Sharjah,التسممات والتاثیرات السامة,Poisonings and Toxic Effects,غیر مواطن,Non-Citizen,ذ,M,2
2003,الشارقة,Sharjah,التسممات والتاثیرات السامة,Poisonings and Toxic Effects,غیر مواطن,Non-Citizen,ا,F,0
2003,الشارقة,Sharjah,التسممات والتاثیرات السامة,Poisonings and Toxic Effects,جملة,Total,جملة,Total,2
2003,الشارقة,Sharjah,غیر مبین,Not Stated,مواطن,Citizen,ذ,M,0
2003,الشارقة,Sharjah,غیر مبین,Not Stated,مواطن,Citizen,ا,F,0
2003,الشارقة,Sharjah,غیر مبین,Not Stated,غیر مواطن,Non-Citizen,ذ,M,7
2003,الشارقة,Sharjah,غیر مبین,Not Stated,غیر مواطن,Non-Citizen,ا,F,2
2003,الشارقة,Sharjah,غیر مبین,Not Stated,غیر مبین,Not Stated,غير مبين,Not Stated,0
2003,الشارقة,Sharjah,غیر مبین,Not Stated,جملة,Total,جملة,Total,9
2003,الشارقة,Sharjah,الجملة,Total,مواطن,Citizen,ذ,M,222
2003,الشارقة,Sharjah,الجملة,Total,مواطن,Citizen,ا,F,160
2003,الشارقة,Sharjah,الجملة,Total,مواطن,Citizen,جملة,Total,382
2003,الشارقة,Sharjah,الجملة,Total,غیر مواطن,Non-Citizen,ذ,M,507
2003,الشارقة,Sharjah,الجملة,Total,غیر مواطن,Non-Citizen,ا,F,146
2003,الشارقة,Sharjah,الجملة,Total,غیر مواطن,Non-Citizen,جملة,Total,653
2003,الشارقة,Sharjah,الجملة,Total,غیر مبین,Not Stated,غیر مبین,Not Stated,0
2003,الشارقة,Sharjah,الجملة الكلية,Grand Total,جملة,Total,جملة,Total,1035
2003,عجمان,Ajman,الامراض المعدية والطفیلیـــــة,Infectious and Parasitic Diseases,مواطن,Citizen,ذ,M,1
2003,عجمان,Ajman,الامراض المعدية والطفیلیـــــة,Infectious and Parasitic Diseases,مواطن,Citizen,ا,F,0
2003,عجمان,Ajman,الامراض المعدية والطفیلیـــــة,Infectious and Parasitic Diseases,غیر مواطن,Non-Citizen,ذ,M,1
2003,عجمان,Ajman,الامراض المعدية والطفیلیـــــة,Infectious and Parasitic Diseases,غیر مواطن,Non-Citizen,ا,F,0
2003,عجمان,Ajman,الامراض المعدية والطفیلیـــــة,Infectious and Parasitic Diseases,جملة,Total,جملة,Total,2
2003,عجمان,Ajman,امراض الامعاء المعدية,Intestinal Infectious Diseases,مواطن,Citizen,ذ,M,0
2003,عجمان,Ajman,امراض الامعاء المعدية,Intestinal Infectious Diseases,مواطن,Citizen,ا,F,0
2003,عجمان,Ajman,امراض الامعاء المعدية,Intestinal Infectious Diseases,غیر مواطن,Non-Citizen,ذ,M,0
2003,عجمان,Ajman,امراض الامعاء المعدية,Intestinal Infectious Diseases,غیر مواطن,Non-Citizen,ا,F,0
2003,عجمان,Ajman,امراض الامعاء المعدية,Intestinal Infectious Diseases,جملة,Total,جملة,Total,0
2003,عجمان,Ajman,الــــــدرن,Tuberculosis,مواطن,Citizen,ذ,M,0
2003,عجمان,Ajman,الــــــدرن,Tuberculosis,مواطن,Citizen,ا,F,0
2003,عجمان,Ajman,الــــــدرن,Tuberculosis,غیر مواطن,Non-Citizen,ذ,M,1
2003,عجمان,Ajman,الــــــدرن,Tuberculosis,غیر مواطن,Non-Citizen,ا,F,0
2003,عجمان,Ajman,الــــــدرن,Tuberculosis,جملة,Total,جملة,Total,1
2003,عجمان,Ajman,السعال الديكي,Whooping Cough,مواطن,Citizen,ذ,M,0
2003,عجمان,Ajman,السعال الديكي,Whooping Cough,مواطن,Citizen,ا,F,0
2003,عجمان,Ajman,السعال الديكي,Whooping Cough,غیر مواطن,Non-Citizen,ذ,M,0
2003,عجمان,Ajman,السعال الديكي,Whooping Cough,غیر مواطن,Non-Citizen,ا,F,0
2003,عجمان,Ajman,السعال الديكي,Whooping Cough,جملة,Total,جملة,Total,0
2003,عجمان,Ajman,عدوى بالمكورات السحائیــــة,Meningococcal Infection,مواطن,Citizen,ذ,M,0
2003,عجمان,Ajman,عدوى بالمكورات السحائیــــة,Meningococcal Infection,مواطن,Citizen,ا,F,0
2003,عجمان,Ajman,عدوى بالمكورات السحائیــــة,Meningococcal Infection,غیر مواطن,Non-Citizen,ذ,M,0
2003,عجمان,Ajman,عدوى بالمكورات السحائیــــة,Meningococcal Infection,غیر مواطن,Non-Citizen,ا,F,0
2003,عجمان,Ajman,عدوى بالمكورات السحائیــــة,Meningococcal Infection,جملة,Total,جملة,Total,0
2003,عجمان,Ajman,التیتانوس-الكزاز,Tetanus,مواطن,Citizen,ذ,M,0
2003,عجمان,Ajman,التیتانوس-الكزاز,Tetanus,مواطن,Citizen,ا,F,0
2003,عجمان,Ajman,التیتانوس-الكزاز,Tetanus,غیر مواطن,Non-Citizen,ذ,M,0
2003,عجمان,Ajman,التیتانوس-الكزاز,Tetanus,غیر مواطن,Non-Citizen,ا,F,0
2003,عجمان,Ajman,التیتانوس-الكزاز,Tetanus,جملة,Total,جملة,Total,0
2003,عجمان,Ajman,التسمم الدموي,Septicaemia,مواطن,Citizen,ذ,M,5
2003,عجمان,Ajman,التسمم الدموي,Septicaemia,مواطن,Citizen,ا,F,1
2003,عجمان,Ajman,التسمم الدموي,Septicaemia,غیر مواطن,Non-Citizen,ذ,M,5
2003,عجمان,Ajman,التسمم الدموي,Septicaemia,غیر مواطن,Non-Citizen,ا,F,4
2003,عجمان,Ajman,التسمم الدموي,Septicaemia,جملة,Total,جملة,Total,15
2003,عجمان,Ajman,الجدري,Smallpox,مواطن,Citizen,ذ,M,0
2003,عجمان,Ajman,الجدري,Smallpox,مواطن,Citizen,ا,F,0
2003,عجمان,Ajman,الجدري,Smallpox,غیر مواطن,Non-Citizen,ذ,M,0
2003,عجمان,Ajman,الجدري,Smallpox,غیر مواطن,Non-Citizen,ا,F,0
2003,عجمان,Ajman,الجدري,Smallpox,جملة,Total,جملة,Total,0
2003,عجمان,Ajman,الحصبه,Measles,مواطن,Citizen,ذ,M,0
2003,عجمان,Ajman,الحصبه,Measles,مواطن,Citizen,ا,F,0
2003,عجمان,Ajman,الحصبه,Measles,غیر مواطن,Non-Citizen,ذ,M,0
2003,عجمان,Ajman,الحصبه,Measles,غیر مواطن,Non-Citizen,ا,F,0
2003,عجمان,Ajman,الحصبه,Measles,جملة,Total,جملة,Total,0
2003,عجمان,Ajman,الملاريا,Malaria,مواطن,Citizen,ذ,M,0
2003,عجمان,Ajman,الملاريا,Malaria,مواطن,Citizen,ا,F,0
2003,عجمان,Ajman,الملاريا,Malaria,غیر مواطن,Non-Citizen,ذ,M,0
2003,عجمان,Ajman,الملاريا,Malaria,غیر مواطن,Non-Citizen,ا,F,0
2003,عجمان,Ajman,الملاريا,Malaria,جملة,Total,جملة,Total,0
2003,عجمان,Ajman,ورم خبیث بالمعدة,Malignant Neoplasm of the Stomach,مواطن,Citizen,ذ,M,0
2003,عجمان,Ajman,ورم خبیث بالمعدة,Malignant Neoplasm of the Stomach,مواطن,Citizen,ا,F,0
2003,عجمان,Ajman,ورم خبیث بالمعدة,Malignant Neoplasm of the Stomach,غیر مواطن,Non-Citizen,ذ,M,0
2003,عجمان,Ajman,ورم خبیث بالمعدة,Malignant Neoplasm of the Stomach,غیر مواطن,Non-Citizen,ا,F,0
2003,عجمان,Ajman,ورم خبیث بالمعدة,Malignant Neoplasm of the Stomach,جملة,Total,جملة,Total,0
2003,عجمان,Ajman,ورم خبیث بالقولون,Malignant Neoplasm of the Colon,مواطن,Citizen,ذ,M,0
2003,عجمان,Ajman,ورم خبیث بالقولون,Malignant Neoplasm of the Colon,مواطن,Citizen,ا,F,0
2003,عجمان,Ajman,ورم خبیث بالقولون,Malignant Neoplasm of the Colon,غیر مواطن,Non-Citizen,ذ,M,0
2003,عجمان,Ajman,ورم خبیث بالقولون,Malignant Neoplasm of the Colon,غیر مواطن,Non-Citizen,ا,F,0
2003,عجمان,Ajman,ورم خبیث بالقولون,Malignant Neoplasm of the Colon,جملة,Total,جملة,Total,0
2003,عجمان,Ajman,ورم خبیث بالمستقیم او الشرج,Malignant Neoplasm of the Rectum,مواطن,Citizen,ذ,M,0
2003,عجمان,Ajman,ورم خبیث بالمستقیم او الشرج,Malignant Neoplasm of the Rectum,مواطن,Citizen,ا,F,0
2003,عجمان,Ajman,ورم خبیث بالمستقیم او الشرج,Malignant Neoplasm of the Rectum,غیر مواطن,Non-Citizen,ذ,M,0
2003,عجمان,Ajman,ورم خبیث بالمستقیم او الشرج,Malignant Neoplasm of the Rectum,غیر مواطن,Non-Citizen,ا,F,0
2003,عجمان,Ajman,ورم خبیث بالمستقیم او الشرج,Malignant Neoplasm of the Rectum,جملة,Total,جملة,Total,0
2003,عجمان,Ajman,ورم خبیث بالقصبة الھوائیة او الشعب او الرئه,"Malignant Neoplasm of the Trachea, Bronchus, and Lung",مواطن,Citizen,ذ,M,0
2003,عجمان,Ajman,ورم خبیث بالقصبة الھوائیة او الشعب او الرئه,"Malignant Neoplasm of the Trachea, Bronchus, and Lung",مواطن,Citizen,ا,F,0
2003,عجمان,Ajman,ورم خبیث بالقصبة الھوائیة او الشعب او الرئه,"Malignant Neoplasm of the Trachea, Bronchus, and Lung",غیر مواطن,Non-Citizen,ذ,M,0
2003,عجمان,Ajman,ورم خبیث بالقصبة الھوائیة او الشعب او الرئه,"Malignant Neoplasm of the Trachea, Bronchus, and Lung",غیر مواطن,Non-Citizen,ا,F,0
2003,عجمان,Ajman,ورم خبیث بالقصبة الھوائیة او الشعب او الرئه,"Malignant Neoplasm of the Trachea, Bronchus, and Lung",جملة,Total,جملة,Total,0
2003,عجمان,Ajman,ورم خبیث بالثدي,Malignant Neoplasm of the Breast,مواطن,Citizen,ذ,M,0
2003,عجمان,Ajman,ورم خبیث بالثدي,Malignant Neoplasm of the Breast,مواطن,Citizen,ا,F,0
2003,عجمان,Ajman,ورم خبیث بالثدي,Malignant Neoplasm of the Breast,غیر مواطن,Non-Citizen,ذ,M,0
2003,عجمان,Ajman,ورم خبیث بالثدي,Malignant Neoplasm of the Breast,غیر مواطن,Non-Citizen,ا,F,0
2003,عجمان,Ajman,ورم خبیث بالثدي,Malignant Neoplasm of the Breast,جملة,Total,جملة,Total,0
2003,عجمان,Ajman,ورم خبیث بعنق الرحم,Malignant Neoplasm of the Cervix Uteri,مواطن,Citizen,ذ,M,0
2003,عجمان,Ajman,ورم خبیث بعنق الرحم,Malignant Neoplasm of the Cervix Uteri,مواطن,Citizen,ا,F,0
2003,عجمان,Ajman,ورم خبیث بعنق الرحم,Malignant Neoplasm of the Cervix Uteri,غیر مواطن,Non-Citizen,ذ,M,0
2003,عجمان,Ajman,ورم خبیث بعنق الرحم,Malignant Neoplasm of the Cervix Uteri,غیر مواطن,Non-Citizen,ا,F,0
2003,عجمان,Ajman,ورم خبیث بعنق الرحم,Malignant Neoplasm of the Cervix Uteri,جملة,Total,جملة,Total,0
2003,عجمان,Ajman,اورام خبیثة اخرى,Other Malignant Neoplasm,مواطن,Citizen,ذ,M,2
2003,عجمان,Ajman,اورام خبیثة اخرى,Other Malignant Neoplasm,مواطن,Citizen,ا,F,2
2003,عجمان,Ajman,اورام خبیثة اخرى,Other Malignant Neoplasm,غیر مواطن,Non-Citizen,ذ,M,5
2003,عجمان,Ajman,اورام خبیثة اخرى,Other Malignant Neoplasm,غیر مواطن,Non-Citizen,ا,F,1
2003,عجمان,Ajman,اورام خبیثة اخرى,Other Malignant Neoplasm,جملة,Total,جملة,Total,10
2003,عجمان,Ajman,سرطان الدم,Leukaemia,مواطن,Citizen,ذ,M,0
2003,عجمان,Ajman,سرطان الدم,Leukaemia,مواطن,Citizen,ا,F,0
2003,عجمان,Ajman,سرطان الدم,Leukaemia,غیر مواطن,Non-Citizen,ذ,M,0
2003,عجمان,Ajman,سرطان الدم,Leukaemia,غیر مواطن,Non-Citizen,ا,F,0
2003,عجمان,Ajman,سرطان الدم,Leukaemia,جملة,Total,جملة,Total,0
2003,عجمان,Ajman,داء السكري,Diabetes Mellitus,مواطن,Citizen,ذ,M,1
2003,عجمان,Ajman,داء السكري,Diabetes Mellitus,مواطن,Citizen,ا,F,1
2003,عجمان,Ajman,داء السكري,Diabetes Mellitus,غیر مواطن,Non-Citizen,ذ,M,0
2003,عجمان,Ajman,داء السكري,Diabetes Mellitus,غیر مواطن,Non-Citizen,ا,F,0
2003,عجمان,Ajman,داء السكري,Diabetes Mellitus,جملة,Total,جملة,Total,2
2003,عجمان,Ajman,الھزال الغذائي,Nutritional Marasmus,مواطن,Citizen,ذ,M,0
2003,عجمان,Ajman,الھزال الغذائي,Nutritional Marasmus,مواطن,Citizen,ا,F,0
2003,عجمان,Ajman,الھزال الغذائي,Nutritional Marasmus,غیر مواطن,Non-Citizen,ذ,M,0
2003,عجمان,Ajman,الھزال الغذائي,Nutritional Marasmus,غیر مواطن,Non-Citizen,ا,F,0
2003,عجمان,Ajman,الھزال الغذائي,Nutritional Marasmus,جملة,Total,جملة,Total,0
2003,عجمان,Ajman,انواع اخرى من سوء التغذية,Other Protein-Calorie Malnutrition,مواطن,Citizen,ذ,M,0
2003,عجمان,Ajman,انواع اخرى من سوء التغذية,Other Protein-Calorie Malnutrition,مواطن,Citizen,ا,F,0
2003,عجمان,Ajman,انواع اخرى من سوء التغذية,Other Protein-Calorie Malnutrition,غیر مواطن,Non-Citizen,ذ,M,0
2003,عجمان,Ajman,انواع اخرى من سوء التغذية,Other Protein-Calorie Malnutrition,غیر مواطن,Non-Citizen,ا,F,0
2003,عجمان,Ajman,انواع اخرى من سوء التغذية,Other Protein-Calorie Malnutrition,جملة,Total,جملة,Total,0
2003,عجمان,Ajman,فقر الدم,Anaemia,مواطن,Citizen,ذ,M,0
2003,عجمان,Ajman,فقر الدم,Anaemia,مواطن,Citizen,ا,F,0
2003,عجمان,Ajman,فقر الدم,Anaemia,غیر مواطن,Non-Citizen,ذ,M,0
2003,عجمان,Ajman,فقر الدم,Anaemia,غیر مواطن,Non-Citizen,ا,F,0
2003,عجمان,Ajman,فقر الدم,Anaemia,جملة,Total,جملة,Total,0
2003,عجمان,Ajman,الاضطرابات العقلیة,Mental Disorders,مواطن,Citizen,ذ,M,0
2003,عجمان,Ajman,الاضطرابات العقلیة,Mental Disorders,مواطن,Citizen,ا,F,0
2003,عجمان,Ajman,الاضطرابات العقلیة,Mental Disorders,غیر مواطن,Non-Citizen,ذ,M,0
2003,عجمان,Ajman,الاضطرابات العقلیة,Mental Disorders,غیر مواطن,Non-Citizen,ا,F,0
2003,عجمان,Ajman,الاضطرابات العقلیة,Mental Disorders,جملة,Total,جملة,Total,0
2003,عجمان,Ajman,امراض الجھاز العصبي,Diseases of the Nervous System,مواطن,Citizen,ذ,M,0
2003,عجمان,Ajman,امراض الجھاز العصبي,Diseases of the Nervous System,مواطن,Citizen,ا,F,0
2003,عجمان,Ajman,امراض الجھاز العصبي,Diseases of the Nervous System,غیر مواطن,Non-Citizen,ذ,M,0
2003,عجمان,Ajman,امراض الجھاز العصبي,Diseases of the Nervous System,غیر مواطن,Non-Citizen,ا,F,0
2003,عجمان,Ajman,امراض الجھاز العصبي,Diseases of the Nervous System,جملة,Total,جملة,Total,0
2003,عجمان,Ajman,التھاب سحائي,Meningitis,مواطن,Citizen,ذ,M,0
2003,عجمان,Ajman,التھاب سحائي,Meningitis,مواطن,Citizen,ا,F,0
2003,عجمان,Ajman,التھاب سحائي,Meningitis,غیر مواطن,Non-Citizen,ذ,M,1
2003,عجمان,Ajman,التھاب سحائي,Meningitis,غیر مواطن,Non-Citizen,ا,F,1
2003,عجمان,Ajman,التھاب سحائي,Meningitis,جملة,Total,جملة,Total,2
2003,عجمان,Ajman,امراض الجھاز الدوري الاخرى,Other Diseases of the Circulatory System,مواطن,Citizen,ذ,M,2
2003,عجمان,Ajman,امراض الجھاز الدوري الاخرى,Other Diseases of the Circulatory System,مواطن,Citizen,ا,F,2
2003,عجمان,Ajman,امراض الجھاز الدوري الاخرى,Other Diseases of the Circulatory System,غیر مواطن,Non-Citizen,ذ,M,11
2003,عجمان,Ajman,امراض الجھاز الدوري الاخرى,Other Diseases of the Circulatory System,غیر مواطن,Non-Citizen,ا,F,5
2003,عجمان,Ajman,امراض الجھاز الدوري الاخرى,Other Diseases of the Circulatory System,جملة,Total,جملة,Total,20
2003,عجمان,Ajman,حمى روماتیزمیة حادة,Acute Rheumatic Fever,مواطن,Citizen,ذ,M,0
2003,عجمان,Ajman,حمى روماتیزمیة حادة,Acute Rheumatic Fever,مواطن,Citizen,ا,F,0
2003,عجمان,Ajman,حمى روماتیزمیة حادة,Acute Rheumatic Fever,غیر مواطن,Non-Citizen,ذ,M,0
2003,عجمان,Ajman,حمى روماتیزمیة حادة,Acute Rheumatic Fever,غیر مواطن,Non-Citizen,ا,F,0
2003,عجمان,Ajman,حمى روماتیزمیة حادة,Acute Rheumatic Fever,جملة,Total,جملة,Total,0
2003,عجمان,Ajman,امراض قلب روماتیزمیة مزمنة,Chronic Rheumatic Heart Diseases,مواطن,Citizen,ذ,M,0
2003,عجمان,Ajman,امراض قلب روماتیزمیة مزمنة,Chronic Rheumatic Heart Diseases,مواطن,Citizen,ا,F,0
2003,عجمان,Ajman,امراض قلب روماتیزمیة مزمنة,Chronic Rheumatic Heart Diseases,غیر مواطن,Non-Citizen,ذ,M,0
2003,عجمان,Ajman,امراض قلب روماتیزمیة مزمنة,Chronic Rheumatic Heart Diseases,غیر مواطن,Non-Citizen,ا,F,0
2003,عجمان,Ajman,امراض قلب روماتیزمیة مزمنة,Chronic Rheumatic Heart Diseases,جملة,Total,جملة,Total,0
2003,عجمان,Ajman,ارتفاع ضغط الدم,Hypertensive Disease,مواطن,Citizen,ذ,M,0
2003,عجمان,Ajman,ارتفاع ضغط الدم,Hypertensive Disease,مواطن,Citizen,ا,F,0
2003,عجمان,Ajman,ارتفاع ضغط الدم,Hypertensive Disease,غیر مواطن,Non-Citizen,ذ,M,0
2003,عجمان,Ajman,ارتفاع ضغط الدم,Hypertensive Disease,غیر مواطن,Non-Citizen,ا,F,0
2003,عجمان,Ajman,ارتفاع ضغط الدم,Hypertensive Disease,جملة,Total,جملة,Total,0
2003,عجمان,Ajman,مرض القلب الاسكیمى,Ischaemic Heart Disease,مواطن,Citizen,ذ,M,0
2003,عجمان,Ajman,مرض القلب الاسكیمى,Ischaemic Heart Disease,مواطن,Citizen,ا,F,0
2003,عجمان,Ajman,مرض القلب الاسكیمى,Ischaemic Heart Disease,غیر مواطن,Non-Citizen,ذ,M,1
2003,عجمان,Ajman,مرض القلب الاسكیمى,Ischaemic Heart Disease,غیر مواطن,Non-Citizen,ا,F,0
2003,عجمان,Ajman,مرض القلب الاسكیمى,Ischaemic Heart Disease,جملة,Total,جملة,Total,1
2003,عجمان,Ajman,احتشاء حاد فى عضلة القلب,Acute Myocardial Infarction,مواطن,Citizen,ذ,M,1
2003,عجمان,Ajman,احتشاء حاد فى عضلة القلب,Acute Myocardial Infarction,مواطن,Citizen,ا,F,2
2003,عجمان,Ajman,احتشاء حاد فى عضلة القلب,Acute Myocardial Infarction,غیر مواطن,Non-Citizen,ذ,M,7
2003,عجمان,Ajman,احتشاء حاد فى عضلة القلب,Acute Myocardial Infarction,غیر مواطن,Non-Citizen,ا,F,0
2003,عجمان,Ajman,احتشاء حاد فى عضلة القلب,Acute Myocardial Infarction,جملة,Total,جملة,Total,10
2003,عجمان,Ajman,امراض اوعیه المخ الوعائیة,Cerebrovascular Disease,مواطن,Citizen,ذ,M,0
2003,عجمان,Ajman,امراض اوعیه المخ الوعائیة,Cerebrovascular Disease,مواطن,Citizen,ا,F,4
2003,عجمان,Ajman,امراض اوعیه المخ الوعائیة,Cerebrovascular Disease,غیر مواطن,Non-Citizen,ذ,M,5
2003,عجمان,Ajman,امراض اوعیه المخ الوعائیة,Cerebrovascular Disease,غیر مواطن,Non-Citizen,ا,F,1
2003,عجمان,Ajman,امراض اوعیه المخ الوعائیة,Cerebrovascular Disease,جملة,Total,جملة,Total,10
2003,عجمان,Ajman,تصلب الشرايین,Atherosclerosis,مواطن,Citizen,ذ,M,0
2003,عجمان,Ajman,تصلب الشرايین,Atherosclerosis,مواطن,Citizen,ا,F,0
2003,عجمان,Ajman,تصلب الشرايین,Atherosclerosis,غیر مواطن,Non-Citizen,ذ,M,0
2003,عجمان,Ajman,تصلب الشرايین,Atherosclerosis,غیر مواطن,Non-Citizen,ا,F,0
2003,عجمان,Ajman,تصلب الشرايین,Atherosclerosis,جملة,Total,جملة,Total,0
2003,عجمان,Ajman,امراض القلب الاخرى,Other Cardiovascular Diseases,مواطن,Citizen,ذ,M,0
2003,عجمان,Ajman,امراض القلب الاخرى,Other Cardiovascular Diseases,مواطن,Citizen,ا,F,0
2003,عجمان,Ajman,امراض القلب الاخرى,Other Cardiovascular Diseases,غیر مواطن,Non-Citizen,ذ,M,0
2003,عجمان,Ajman,امراض القلب الاخرى,Other Cardiovascular Diseases,غیر مواطن,Non-Citizen,ا,F,0
2003,عجمان,Ajman,امراض القلب الاخرى,Other Cardiovascular Diseases,جملة,Total,جملة,Total,0
2003,عجمان,Ajman,التھاب رئوي,Pneumonia,مواطن,Citizen,ذ,M,2
2003,عجمان,Ajman,التھاب رئوي,Pneumonia,مواطن,Citizen,ا,F,0
2003,عجمان,Ajman,التھاب رئوي,Pneumonia,غیر مواطن,Non-Citizen,ذ,M,3
2003,عجمان,Ajman,التھاب رئوي,Pneumonia,غیر مواطن,Non-Citizen,ا,F,2
2003,عجمان,Ajman,التھاب رئوي,Pneumonia,جملة,Total,جملة,Total,7
2003,عجمان,Ajman,انفلونزا,Influenza,مواطن,Citizen,ذ,M,0
2003,عجمان,Ajman,انفلونزا,Influenza,مواطن,Citizen,ا,F,0
2003,عجمان,Ajman,انفلونزا,Influenza,غیر مواطن,Non-Citizen,ذ,M,0
2003,عجمان,Ajman,انفلونزا,Influenza,غیر مواطن,Non-Citizen,ا,F,0
2003,عجمان,Ajman,انفلونزا,Influenza,جملة,Total,جملة,Total,0
2003,عجمان,Ajman,التھاب الشعب او انتفاخ الرئــــــة او الربو,"Bronchitis, Emphysema, and Asthma",مواطن,Citizen,ذ,M,0
2003,عجمان,Ajman,التھاب الشعب او انتفاخ الرئــــــة او الربو,"Bronchitis, Emphysema, and Asthma",مواطن,Citizen,ا,F,0
