Year,Medical_District_AR,Medical_District_EN,Cause_of_Death_AR,Cause_of_Death_EN,Nationality_AR,Nationality_EN,Sex_AR,Sex_EN,Value
2007,الشارقة,Sharjah,التسممات والتاثیرات السامة,Poisonings and Toxic Effects,غیر مواطن,Non-Citizen,ذ,M,5
2007,الشارقة,Sharjah,التسممات والتاثیرات السامة,Poisonings and Toxic Effects,غیر مواطن,Non-Citizen,ا,F,0
2007,الشارقة,Sharjah,التسممات والتاثیرات السامة,Poisonings and Toxic Effects,جملة,Total,جملة,Total,5
2007,الشارقة,Sharjah,غیر مبین,Not Stated,مواطن,Citizen,ذ,M,6
2007,الشارقة,Sharjah,غیر مبین,Not Stated,مواطن,Citizen,ا,F,6
2007,الشارقة,Sharjah,غیر مبین,Not Stated,غیر مواطن,Non-Citizen,ذ,M,41
2007,الشارقة,Sharjah,غیر مبین,Not Stated,غیر مواطن,Non-Citizen,ا,F,16
2007,الشارقة,Sharjah,غیر مبین,Not Stated,غیر مبین,Not Stated,ذ,M,0
2007,الشارقة,Sharjah,غیر مبین,Not Stated,غیر مبین,Not Stated,ا,F,0
2007,الشارقة,Sharjah,غیر مبین,Not Stated,جملة,Total,جملة,Total,69
2007,الشارقة,Sharjah,الجملة,Total,مواطن,Citizen,ذ,M,233
2007,الشارقة,Sharjah,الجملة,Total,مواطن,Citizen,ا,F,155
2007,الشارقة,Sharjah,الجملة,Total,مواطن,Citizen,جملة,Total,388
2007,الشارقة,Sharjah,الجملة,Total,غیر مواطن,Non-Citizen,ذ,M,836
2007,الشارقة,Sharjah,الجملة,Total,غیر مواطن,Non-Citizen,ا,F,196
2007,الشارقة,Sharjah,الجملة,Total,غیر مواطن,Non-Citizen,جملة,Total,1032
2007,الشارقة,Sharjah,الجملة,Total,غیر مبین,Not Stated,ذ,M,0
2007,الشارقة,Sharjah,الجملة,Total,غیر مبین,Not Stated, ا,F,0
2007,الشارقة,Sharjah,الجملة,Total,غیر مبین,Not Stated,جملة,Total,0
2007,الشارقة,Sharjah,الجملة الكلية,Grand Total,جملة,Total,جملة,Total,1420
2007,عجمان,Ajman,الامراض المعدية والطفیلیـــــة,Infectious and Parasitic Diseases,مواطن,Citizen,ذ,M,0
2007,عجمان,Ajman,الامراض المعدية والطفیلیـــــة,Infectious and Parasitic Diseases,مواطن,Citizen,ا,F,0
2007,عجمان,Ajman,الامراض المعدية والطفیلیـــــة,Infectious and Parasitic Diseases,غیر مواطن,Non-Citizen,ذ,M,0
2007,عجمان,Ajman,الامراض المعدية والطفیلیـــــة,Infectious and Parasitic Diseases,غیر مواطن,Non-Citizen,ا,F,0
2007,عجمان,Ajman,الامراض المعدية والطفیلیـــــة,Infectious and Parasitic Diseases,جملة,Total,جملة,Total,0
2007,عجمان,Ajman,امراض الامعاء المعدية,Intestinal Infectious Diseases,مواطن,Citizen,ذ,M,0
2007,عجمان,Ajman,امراض الامعاء المعدية,Intestinal Infectious Diseases,مواطن,Citizen,ا,F,0
2007,عجمان,Ajman,امراض الامعاء المعدية,Intestinal Infectious Diseases,غیر مواطن,Non-Citizen,ذ,M,0
2007,عجمان,Ajman,امراض الامعاء المعدية,Intestinal Infectious Diseases,غیر مواطن,Non-Citizen,ا,F,0
2007,عجمان,Ajman,امراض الامعاء المعدية,Intestinal Infectious Diseases,جملة,Total,جملة,Total,0
2007,عجمان,Ajman,الــــــدرن,Tuberculosis,مواطن,Citizen,ذ,M,0
2007,عجمان,Ajman,الــــــدرن,Tuberculosis,مواطن,Citizen,ا,F,0
2007,عجمان,Ajman,الــــــدرن,Tuberculosis,غیر مواطن,Non-Citizen,ذ,M,1
2007,عجمان,Ajman,الــــــدرن,Tuberculosis,غیر مواطن,Non-Citizen,ا,F,0
2007,عجمان,Ajman,الــــــدرن,Tuberculosis,جملة,Total,جملة,Total,1
2007,عجمان,Ajman,السعال الديكي,Whooping Cough,مواطن,Citizen,ذ,M,0
2007,عجمان,Ajman,السعال الديكي,Whooping Cough,مواطن,Citizen,ا,F,0
2007,عجمان,Ajman,السعال الديكي,Whooping Cough,غیر مواطن,Non-Citizen,ذ,M,0
2007,عجمان,Ajman,السعال الديكي,Whooping Cough,غیر مواطن,Non-Citizen,ا,F,0
2007,عجمان,Ajman,السعال الديكي,Whooping Cough,جملة,Total,جملة,Total,0
2007,عجمان,Ajman,عدوى بالمكورات السحائیــــة,Meningococcal Infection,مواطن,Citizen,ذ,M,0
2007,عجمان,Ajman,عدوى بالمكورات السحائیــــة,Meningococcal Infection,مواطن,Citizen,ا,F,0
2007,عجمان,Ajman,عدوى بالمكورات السحائیــــة,Meningococcal Infection,غیر مواطن,Non-Citizen,ذ,M,0
2007,عجمان,Ajman,عدوى بالمكورات السحائیــــة,Meningococcal Infection,غیر مواطن,Non-Citizen,ا,F,0
2007,عجمان,Ajman,عدوى بالمكورات السحائیــــة,Meningococcal Infection,جملة,Total,جملة,Total,0
2007,عجمان,Ajman,التیتانوس-الكزاز,Tetanus,مواطن,Citizen,ذ,M,0
2007,عجمان,Ajman,التیتانوس-الكزاز,Tetanus,مواطن,Citizen,ا,F,0
2007,عجمان,Ajman,التیتانوس-الكزاز,Tetanus,غیر مواطن,Non-Citizen,ذ,M,0
2007,عجمان,Ajman,التیتانوس-الكزاز,Tetanus,غیر مواطن,Non-Citizen,ا,F,0
2007,عجمان,Ajman,التیتانوس-الكزاز,Tetanus,جملة,Total,جملة,Total,0
2007,عجمان,Ajman,التسمم الدموي,Septicaemia,مواطن,Citizen,ذ,M,3
2007,عجمان,Ajman,التسمم الدموي,Septicaemia,مواطن,Citizen,ا,F,7
2007,عجمان,Ajman,التسمم الدموي,Septicaemia,غیر مواطن,Non-Citizen,ذ,M,8
2007,عجمان,Ajman,التسمم الدموي,Septicaemia,غیر مواطن,Non-Citizen,ا,F,6
2007,عجمان,Ajman,التسمم الدموي,Septicaemia,جملة,Total,جملة,Total,24
2007,عجمان,Ajman,الجدري,Smallpox,مواطن,Citizen,ذ,M,0
2007,عجمان,Ajman,الجدري,Smallpox,مواطن,Citizen,ا,F,0
2007,عجمان,Ajman,الجدري,Smallpox,غیر مواطن,Non-Citizen,ذ,M,0
2007,عجمان,Ajman,الجدري,Smallpox,غیر مواطن,Non-Citizen,ا,F,0
2007,عجمان,Ajman,الجدري,Smallpox,جملة,Total,جملة,Total,0
2007,عجمان,Ajman,الحصبه,Measles,مواطن,Citizen,ذ,M,0
2007,عجمان,Ajman,الحصبه,Measles,مواطن,Citizen,ا,F,0
2007,عجمان,Ajman,الحصبه,Measles,غیر مواطن,Non-Citizen,ذ,M,0
2007,عجمان,Ajman,الحصبه,Measles,غیر مواطن,Non-Citizen,ا,F,0
2007,عجمان,Ajman,الحصبه,Measles,جملة,Total,جملة,Total,0
2007,عجمان,Ajman,الملاريا,Malaria,مواطن,Citizen,ذ,M,0
2007,عجمان,Ajman,الملاريا,Malaria,مواطن,Citizen,ا,F,0
2007,عجمان,Ajman,الملاريا,Malaria,غیر مواطن,Non-Citizen,ذ,M,0
2007,عجمان,Ajman,الملاريا,Malaria,غیر مواطن,Non-Citizen,ا,F,0
2007,عجمان,Ajman,الملاريا,Malaria,جملة,Total,جملة,Total,0
2007,عجمان,Ajman,ورم خبیث بالمعدة,Malignant Neoplasm of the Stomach,مواطن,Citizen,ذ,M,0
2007,عجمان,Ajman,ورم خبیث بالمعدة,Malignant Neoplasm of the Stomach,مواطن,Citizen,ا,F,0
2007,عجمان,Ajman,ورم خبیث بالمعدة,Malignant Neoplasm of the Stomach,غیر مواطن,Non-Citizen,ذ,M,0
2007,عجمان,Ajman,ورم خبیث بالمعدة,Malignant Neoplasm of the Stomach,غیر مواطن,Non-Citizen,ا,F,1
2007,عجمان,Ajman,ورم خبیث بالمعدة,Malignant Neoplasm of the Stomach,جملة,Total,جملة,Total,1
2007,عجمان,Ajman,ورم خبیث بالقولون,Malignant Neoplasm of the Colon,مواطن,Citizen,ذ,M,0
2007,عجمان,Ajman,ورم خبیث بالقولون,Malignant Neoplasm of the Colon,مواطن,Citizen,ا,F,0
2007,عجمان,Ajman,ورم خبیث بالقولون,Malignant Neoplasm of the Colon,غیر مواطن,Non-Citizen,ذ,M,0
2007,عجمان,Ajman,ورم خبیث بالقولون,Malignant Neoplasm of the Colon,غیر مواطن,Non-Citizen,ا,F,0
2007,عجمان,Ajman,ورم خبیث بالقولون,Malignant Neoplasm of the Colon,جملة,Total,جملة,Total,0
2007,عجمان,Ajman,ورم خبیث بالمستقیم او الشرج,Malignant Neoplasm of the Rectum,مواطن,Citizen,ذ,M,0
2007,عجمان,Ajman,ورم خبیث بالمستقیم او الشرج,Malignant Neoplasm of the Rectum,مواطن,Citizen,ا,F,0
2007,عجمان,Ajman,ورم خبیث بالمستقیم او الشرج,Malignant Neoplasm of the Rectum,غیر مواطن,Non-Citizen,ذ,M,0
2007,عجمان,Ajman,ورم خبیث بالمستقیم او الشرج,Malignant Neoplasm of the Rectum,غیر مواطن,Non-Citizen,ا,F,0
2007,عجمان,Ajman,ورم خبیث بالمستقیم او الشرج,Malignant Neoplasm of the Rectum,جملة,Total,جملة,Total,0
2007,عجمان,Ajman,ورم خبیث بالقصبة الھوائیة او الشعب ,"Malignant Neoplasm of the Trachea, Bronchus, and Lung",مواطن,Citizen,ذ,M,0
2007,عجمان,Ajman,ورم خبیث بالقصبة الھوائیة او الشعب ,"Malignant Neoplasm of the Trachea, Bronchus, and Lung",مواطن,Citizen,ا,F,0
2007,عجمان,Ajman,ورم خبیث بالقصبة الھوائیة او الشعب ,"Malignant Neoplasm of the Trachea, Bronchus, and Lung",غیر مواطن,Non-Citizen,ذ,M,0
2007,عجمان,Ajman,ورم خبیث بالقصبة الھوائیة او الشعب ,"Malignant Neoplasm of the Trachea, Bronchus, and Lung",غیر مواطن,Non-Citizen,ا,F,0
2007,عجمان,Ajman,ورم خبیث بالقصبة الھوائیة او الشعب ,"Malignant Neoplasm of the Trachea, Bronchus, and Lung",جملة,Total,جملة,Total,0
2007,عجمان,Ajman,ورم خبیث بالثدي,Malignant Neoplasm of the Breast,مواطن,Citizen,ذ,M,0
2007,عجمان,Ajman,ورم خبیث بالثدي,Malignant Neoplasm of the Breast,مواطن,Citizen,ا,F,2
2007,عجمان,Ajman,ورم خبیث بالثدي,Malignant Neoplasm of the Breast,غیر مواطن,Non-Citizen,ذ,M,0
2007,عجمان,Ajman,ورم خبیث بالثدي,Malignant Neoplasm of the Breast,غیر مواطن,Non-Citizen,ا,F,0
2007,عجمان,Ajman,ورم خبیث بالثدي,Malignant Neoplasm of the Breast,جملة,Total,جملة,Total,2
2007,عجمان,Ajman,ورم خبیث بعنق الرحم ,Malignant Neoplasm of the Cervix Uteri,مواطن,Citizen,ذ,M,0
2007,عجمان,Ajman,ورم خبیث بعنق الرحم ,Malignant Neoplasm of the Cervix Uteri,مواطن,Citizen,ا,F,0
2007,عجمان,Ajman,ورم خبیث بعنق الرحم ,Malignant Neoplasm of the Cervix Uteri,غیر مواطن,Non-Citizen,ذ,M,0
2007,عجمان,Ajman,ورم خبیث بعنق الرحم ,Malignant Neoplasm of the Cervix Uteri,غیر مواطن,Non-Citizen,ا,F,0
2007,عجمان,Ajman,ورم خبیث بعنق الرحم ,Malignant Neoplasm of the Cervix Uteri,جملة,Total,جملة,Total,0
2007,عجمان,Ajman,اورام خبیثة اخرى,Other Malignant Neoplasm,مواطن,Citizen,ذ,M,0
2007,عجمان,Ajman,اورام خبیثة اخرى,Other Malignant Neoplasm,مواطن,Citizen,ا,F,0
2007,عجمان,Ajman,اورام خبیثة اخرى,Other Malignant Neoplasm,غیر مواطن,Non-Citizen,ذ,M,2
2007,عجمان,Ajman,اورام خبیثة اخرى,Other Malignant Neoplasm,غیر مواطن,Non-Citizen,ا,F,4
2007,عجمان,Ajman,اورام خبیثة اخرى,Other Malignant Neoplasm,جملة,Total,جملة,Total,6
2007,عجمان,Ajman,سرطان الدم,Leukaemia,مواطن,Citizen,ذ,M,0
2007,عجمان,Ajman,سرطان الدم,Leukaemia,مواطن,Citizen,ا,F,0
2007,عجمان,Ajman,سرطان الدم,Leukaemia,غیر مواطن,Non-Citizen,ذ,M,1
2007,عجمان,Ajman,سرطان الدم,Leukaemia,غیر مواطن,Non-Citizen,ا,F,0
2007,عجمان,Ajman,سرطان الدم,Leukaemia,جملة,Total,جملة,Total,1
2007,عجمان,Ajman,داء السكري,Diabetes Mellitus,مواطن,Citizen,ذ,M,0
2007,عجمان,Ajman,داء السكري,Diabetes Mellitus,مواطن,Citizen,ا,F,0
2007,عجمان,Ajman,داء السكري,Diabetes Mellitus,غیر مواطن,Non-Citizen,ذ,M,0
2007,عجمان,Ajman,داء السكري,Diabetes Mellitus,غیر مواطن,Non-Citizen,ا,F,0
2007,عجمان,Ajman,داء السكري,Diabetes Mellitus,جملة,Total,جملة,Total,0
2007,عجمان,Ajman,الھزال الغذائي,Nutritional Marasmus,مواطن,Citizen,ذ,M,0
2007,عجمان,Ajman,الھزال الغذائي,Nutritional Marasmus,مواطن,Citizen,ا,F,0
2007,عجمان,Ajman,الھزال الغذائي,Nutritional Marasmus,غیر مواطن,Non-Citizen,ذ,M,0
2007,عجمان,Ajman,الھزال الغذائي,Nutritional Marasmus,غیر مواطن,Non-Citizen,ا,F,0
2007,عجمان,Ajman,الھزال الغذائي,Nutritional Marasmus,جملة,Total,جملة,Total,0
2007,عجمان,Ajman,انواع اخرى من سوء التغذية,Other Protein-Calorie Malnutrition,مواطن,Citizen,ذ,M,1
2007,عجمان,Ajman,انواع اخرى من سوء التغذية,Other Protein-Calorie Malnutrition,مواطن,Citizen,ا,F,0
2007,عجمان,Ajman,انواع اخرى من سوء التغذية,Other Protein-Calorie Malnutrition,غیر مواطن,Non-Citizen,ذ,M,0
2007,عجمان,Ajman,انواع اخرى من سوء التغذية,Other Protein-Calorie Malnutrition,غیر مواطن,Non-Citizen,ا,F,0
2007,عجمان,Ajman,انواع اخرى من سوء التغذية,Other Protein-Calorie Malnutrition,جملة,Total,جملة,Total,1
2007,عجمان,Ajman,فقر الدم,Anaemia,مواطن,Citizen,ذ,M,0
2007,عجمان,Ajman,فقر الدم,Anaemia,مواطن,Citizen,ا,F,0
2007,عجمان,Ajman,فقر الدم,Anaemia,غیر مواطن,Non-Citizen,ذ,M,0
2007,عجمان,Ajman,فقر الدم,Anaemia,غیر مواطن,Non-Citizen,ا,F,0
2007,عجمان,Ajman,فقر الدم,Anaemia,جملة,Total,جملة,Total,0
2007,عجمان,Ajman,الاضطرابات العقلیة,Mental Disorders,مواطن,Citizen,ذ,M,0
2007,عجمان,Ajman,الاضطرابات العقلیة,Mental Disorders,مواطن,Citizen,ا,F,0
2007,عجمان,Ajman,الاضطرابات العقلیة,Mental Disorders,غیر مواطن,Non-Citizen,ذ,M,0
2007,عجمان,Ajman,الاضطرابات العقلیة,Mental Disorders,غیر مواطن,Non-Citizen,ا,F,0
2007,عجمان,Ajman,الاضطرابات العقلیة,Mental Disorders,جملة,Total,جملة,Total,0
2007,عجمان,Ajman,امراض الجھاز العصبي,Diseases of the Nervous System,مواطن,Citizen,ذ,M,0
2007,عجمان,Ajman,امراض الجھاز العصبي,Diseases of the Nervous System,مواطن,Citizen,ا,F,0
2007,عجمان,Ajman,امراض الجھاز العصبي,Diseases of the Nervous System,غیر مواطن,Non-Citizen,ذ,M,1
2007,عجمان,Ajman,امراض الجھاز العصبي,Diseases of the Nervous System,غیر مواطن,Non-Citizen,ا,F,0
2007,عجمان,Ajman,امراض الجھاز العصبي,Diseases of the Nervous System,جملة,Total,جملة,Total,1
2007,عجمان,Ajman,التھاب سحائي,Meningitis,مواطن,Citizen,ذ,M,0
2007,عجمان,Ajman,التھاب سحائي,Meningitis,مواطن,Citizen,ا,F,0
2007,عجمان,Ajman,التھاب سحائي,Meningitis,غیر مواطن,Non-Citizen,ذ,M,2
2007,عجمان,Ajman,التھاب سحائي,Meningitis,غیر مواطن,Non-Citizen,ا,F,0
2007,عجمان,Ajman,التھاب سحائي,Meningitis,جملة,Total,جملة,Total,2
2007,عجمان,Ajman,امراض الجھاز الدوري الاخرى,Other Diseases of the Circulatory System,مواطن,Citizen,ذ,M,3
2007,عجمان,Ajman,امراض الجھاز الدوري الاخرى,Other Diseases of the Circulatory System,مواطن,Citizen,ا,F,2
2007,عجمان,Ajman,امراض الجھاز الدوري الاخرى,Other Diseases of the Circulatory System,غیر مواطن,Non-Citizen,ذ,M,6
2007,عجمان,Ajman,امراض الجھاز الدوري الاخرى,Other Diseases of the Circulatory System,غیر مواطن,Non-Citizen,ا,F,0
2007,عجمان,Ajman,امراض الجھاز الدوري الاخرى,Other Diseases of the Circulatory System,جملة,Total,جملة,Total,11
2007,عجمان,Ajman,الحمى الروماتیزمیة ,Acute Rheumatic Fever,مواطن,Citizen,ذ,M,0
2007,عجمان,Ajman,الحمى الروماتیزمیة ,Acute Rheumatic Fever,مواطن,Citizen,ا,F,0
2007,عجمان,Ajman,الحمى الروماتیزمیة ,Acute Rheumatic Fever,غیر مواطن,Non-Citizen,ذ,M,0
2007,عجمان,Ajman,الحمى الروماتیزمیة ,Acute Rheumatic Fever,غیر مواطن,Non-Citizen,ا,F,0
2007,عجمان,Ajman,الحمى الروماتیزمیة ,Acute Rheumatic Fever,جملة,Total,جملة,Total,0
2007,عجمان,Ajman,امراض القلب المزمنة,Chronic Rheumatic Heart Diseases,مواطن,Citizen,ذ,M,0
2007,عجمان,Ajman,امراض القلب المزمنة,Chronic Rheumatic Heart Diseases,مواطن,Citizen,ا,F,0
2007,عجمان,Ajman,امراض القلب المزمنة,Chronic Rheumatic Heart Diseases,غیر مواطن,Non-Citizen,ذ,M,0
2007,عجمان,Ajman,امراض القلب المزمنة,Chronic Rheumatic Heart Diseases,غیر مواطن,Non-Citizen,ا,F,0
2007,عجمان,Ajman,امراض القلب المزمنة,Chronic Rheumatic Heart Diseases,جملة,Total,جملة,Total,0
2007,عجمان,Ajman,ارتفاع ضغط الدم,Hypertensive Disease,مواطن,Citizen,ذ,M,0
2007,عجمان,Ajman,ارتفاع ضغط الدم,Hypertensive Disease,مواطن,Citizen,ا,F,0
2007,عجمان,Ajman,ارتفاع ضغط الدم,Hypertensive Disease,غیر مواطن,Non-Citizen,ذ,M,0
2007,عجمان,Ajman,ارتفاع ضغط الدم,Hypertensive Disease,غیر مواطن,Non-Citizen,ا,F,0
2007,عجمان,Ajman,ارتفاع ضغط الدم,Hypertensive Disease,جملة,Total,جملة,Total,0
2007,عجمان,Ajman,مرض القلب الاسكیمى,Ischaemic Heart Disease,مواطن,Citizen,ذ,M,2
2007,عجمان,Ajman,مرض القلب الاسكیمى,Ischaemic Heart Disease,مواطن,Citizen,ا,F,1
2007,عجمان,Ajman,مرض القلب الاسكیمى,Ischaemic Heart Disease,غیر مواطن,Non-Citizen,ذ,M,3
2007,عجمان,Ajman,مرض القلب الاسكیمى,Ischaemic Heart Disease,غیر مواطن,Non-Citizen,ا,F,5
2007,عجمان,Ajman,مرض القلب الاسكیمى,Ischaemic Heart Disease,جملة,Total,جملة,Total,11
2007,عجمان,Ajman,احتشاء حاد فى عضلة القلب,Acute Myocardial Infarction,مواطن,Citizen,ذ,M,2
2007,عجمان,Ajman,احتشاء حاد فى عضلة القلب,Acute Myocardial Infarction,مواطن,Citizen,ا,F,1
2007,عجمان,Ajman,احتشاء حاد فى عضلة القلب,Acute Myocardial Infarction,غیر مواطن,Non-Citizen,ذ,M,3
2007,عجمان,Ajman,احتشاء حاد فى عضلة القلب,Acute Myocardial Infarction,غیر مواطن,Non-Citizen,ا,F,2
2007,عجمان,Ajman,احتشاء حاد فى عضلة القلب,Acute Myocardial Infarction,جملة,Total,جملة,Total,8
2007,عجمان,Ajman,امراض اوعیه المخ ,Cerebrovascular Disease,مواطن,Citizen,ذ,M,2
2007,عجمان,Ajman,امراض اوعیه المخ ,Cerebrovascular Disease,مواطن,Citizen,ا,F,3
2007,عجمان,Ajman,امراض اوعیه المخ ,Cerebrovascular Disease,غیر مواطن,Non-Citizen,ذ,M,11
2007,عجمان,Ajman,امراض اوعیه المخ ,Cerebrovascular Disease,غیر مواطن,Non-Citizen,ا,F,4
2007,عجمان,Ajman,امراض اوعیه المخ ,Cerebrovascular Disease,جملة,Total,جملة,Total,20
2007,عجمان,Ajman,تصلب الشرايین,Atherosclerosis,مواطن,Citizen,ذ,M,0
2007,عجمان,Ajman,تصلب الشرايین,Atherosclerosis,مواطن,Citizen,ا,F,0
2007,عجمان,Ajman,تصلب الشرايین,Atherosclerosis,غیر مواطن,Non-Citizen,ذ,M,1
2007,عجمان,Ajman,تصلب الشرايین,Atherosclerosis,غیر مواطن,Non-Citizen,ا,F,0
2007,عجمان,Ajman,تصلب الشرايین,Atherosclerosis,جملة,Total,جملة,Total,1
2007,عجمان,Ajman,امراض القلب الاخرى,Other Cardiovascular Diseases,مواطن,Citizen,ذ,M,0
2007,عجمان,Ajman,امراض القلب الاخرى,Other Cardiovascular Diseases,مواطن,Citizen,ا,F,0
2007,عجمان,Ajman,امراض القلب الاخرى,Other Cardiovascular Diseases,غیر مواطن,Non-Citizen,ذ,M,0
2007,عجمان,Ajman,امراض القلب الاخرى,Other Cardiovascular Diseases,غیر مواطن,Non-Citizen,ا,F,0
2007,عجمان,Ajman,امراض القلب الاخرى,Other Cardiovascular Diseases,جملة,Total,جملة,Total,0
2007,عجمان,Ajman,التھاب رئوي,Pneumonia,مواطن,Citizen,ذ,M,2
2007,عجمان,Ajman,التھاب رئوي,Pneumonia,مواطن,Citizen,ا,F,0
2007,عجمان,Ajman,التھاب رئوي,Pneumonia,غیر مواطن,Non-Citizen,ذ,M,6
2007,عجمان,Ajman,التھاب رئوي,Pneumonia,غیر مواطن,Non-Citizen,ا,F,4
2007,عجمان,Ajman,التھاب رئوي,Pneumonia,جملة,Total,جملة,Total,12
2007,عجمان,Ajman,الانفلونزا,Influenza,مواطن,Citizen,ذ,M,0
2007,عجمان,Ajman,الانفلونزا,Influenza,مواطن,Citizen,ا,F,0
2007,عجمان,Ajman,الانفلونزا,Influenza,غیر مواطن,Non-Citizen,ذ,M,0
2007,عجمان,Ajman,الانفلونزا,Influenza,غیر مواطن,Non-Citizen,ا,F,0
2007,عجمان,Ajman,الانفلونزا,Influenza,جملة,Total,جملة,Total,0
2007,عجمان,Ajman,التھاب الشعب او انتفاخ الرئــــــة او الربو,"Bronchitis, Emphysema, and Asthma",مواطن,Citizen,ذ,M,0
2007,عجمان,Ajman,التھاب الشعب او انتفاخ الرئــــــة او الربو,"Bronchitis, Emphysema, and Asthma",مواطن,Citizen,ا,F,0
2007,عجمان,Ajman,التھاب الشعب او انتفاخ الرئــــــة او الربو,"Bronchitis, Emphysema, and Asthma",غیر مواطن,Non-Citizen,ذ,M,0
2007,عجمان,Ajman,التھاب الشعب او انتفاخ الرئــــــة او الربو,"Bronchitis, Emphysema, and Asthma",غیر مواطن,Non-Citizen,ا,F,0
2007,عجمان,Ajman,التھاب الشعب او انتفاخ الرئــــــة او الربو,"Bronchitis, Emphysema, and Asthma",جملة,Total,جملة,Total,0
2007,عجمان,Ajman,امراض جھاز تنفسى اخرى,Other Respiratory Diseases,مواطن,Citizen,ذ,M,1
2007,عجمان,Ajman,امراض جھاز تنفسى اخرى,Other Respiratory Diseases,مواطن,Citizen,ا,F,0
2007,عجمان,Ajman,امراض جھاز تنفسى اخرى,Other Respiratory Diseases,غیر مواطن,Non-Citizen,ذ,M,6
2007,عجمان,Ajman,امراض جھاز تنفسى اخرى,Other Respiratory Diseases,غیر مواطن,Non-Citizen,ا,F,3
2007,عجمان,Ajman,امراض جھاز تنفسى اخرى,Other Respiratory Diseases,جملة,Total,جملة,Total,10
2007,عجمان,Ajman,قرحة بالمعدة او الاثنى عشر,Ulcer of Stomach and Duodenum,مواطن,Citizen,ذ,M,0
2007,عجمان,Ajman,قرحة بالمعدة او الاثنى عشر,Ulcer of Stomach and Duodenum,مواطن,Citizen,ا,F,0
2007,عجمان,Ajman,قرحة بالمعدة او الاثنى عشر,Ulcer of Stomach and Duodenum,غیر مواطن,Non-Citizen,ذ,M,0
2007,عجمان,Ajman,قرحة بالمعدة او الاثنى عشر,Ulcer of Stomach and Duodenum,غیر مواطن,Non-Citizen,ا,F,0
2007,عجمان,Ajman,قرحة بالمعدة او الاثنى عشر,Ulcer of Stomach and Duodenum,جملة,Total,جملة,Total,0
2007,عجمان,Ajman,التھاب الزائدة الدودية ,Appendicitis,مواطن,Citizen,ذ,M,0
2007,عجمان,Ajman,التھاب الزائدة الدودية ,Appendicitis,مواطن,Citizen,ا,F,0
2007,عجمان,Ajman,التھاب الزائدة الدودية ,Appendicitis,غیر مواطن,Non-Citizen,ذ,M,0
2007,عجمان,Ajman,التھاب الزائدة الدودية ,Appendicitis,غیر مواطن,Non-Citizen,ا,F,0
2007,عجمان,Ajman,التھاب الزائدة الدودية ,Appendicitis,جملة,Total,جملة,Total,0
2007,عجمان,Ajman,مرض الكبد المزمن وتشمع الكبد,Chronic Liver Diseases and Cirrhosis,مواطن,Citizen,ذ,M,0
2007,عجمان,Ajman,مرض الكبد المزمن وتشمع الكبد,Chronic Liver Diseases and Cirrhosis,مواطن,Citizen,ا,F,0
2007,عجمان,Ajman,مرض الكبد المزمن وتشمع الكبد,Chronic Liver Diseases and Cirrhosis,غیر مواطن,Non-Citizen,ذ,M,2
2007,عجمان,Ajman,مرض الكبد المزمن وتشمع الكبد,Chronic Liver Diseases and Cirrhosis,غیر مواطن,Non-Citizen,ا,F,0
2007,عجمان,Ajman,مرض الكبد المزمن وتشمع الكبد,Chronic Liver Diseases and Cirrhosis,جملة,Total,جملة,Total,2
2007,عجمان,Ajman,التھاب الكلیة والمتلازمة الكلوية و الكلاء,Nephritis Nephrotic Syndrome and Nephrosis,مواطن,Citizen,ذ,M,0
2007,عجمان,Ajman,التھاب الكلیة والمتلازمة الكلوية و الكلاء,Nephritis Nephrotic Syndrome and Nephrosis,مواطن,Citizen,ا,F,0
2007,عجمان,Ajman,التھاب الكلیة والمتلازمة الكلوية و الكلاء,Nephritis Nephrotic Syndrome and Nephrosis,غیر مواطن,Non-Citizen,ذ,M,4
2007,عجمان,Ajman,التھاب الكلیة والمتلازمة الكلوية و الكلاء,Nephritis Nephrotic Syndrome and Nephrosis,غیر مواطن,Non-Citizen,ا,F,3
2007,عجمان,Ajman,التھاب الكلیة والمتلازمة الكلوية و الكلاء,Nephritis Nephrotic Syndrome and Nephrosis,جملة,Total,جملة,Total,7
2007,عجمان,Ajman,تضخم البروستاتا,Hyperplasia of the Prostate,مواطن,Citizen,ذ,M,0
2007,عجمان,Ajman,تضخم البروستاتا,Hyperplasia of the Prostate,مواطن,Citizen,ا,F,0
2007,عجمان,Ajman,تضخم البروستاتا,Hyperplasia of the Prostate,غیر مواطن,Non-Citizen,ذ,M,0
2007,عجمان,Ajman,تضخم البروستاتا,Hyperplasia of the Prostate,غیر مواطن,Non-Citizen,ا,F,0
2007,عجمان,Ajman,تضخم البروستاتا,Hyperplasia of the Prostate,جملة,Total,جملة,Total,0
2007,عجمان,Ajman,الاجھاض,Abortion,مواطن,Citizen,ذ,M,0
2007,عجمان,Ajman,الاجھاض,Abortion,مواطن,Citizen,ا,F,0
2007,عجمان,Ajman,الاجھاض,Abortion,غیر مواطن,Non-Citizen,ذ,M,0
2007,عجمان,Ajman,الاجھاض,Abortion,غیر مواطن,Non-Citizen,ا,F,0
2007,عجمان,Ajman,الاجھاض,Abortion,جملة,Total,جملة,Total,0
2007,عجمان,Ajman,وفیات تتعلق مباشرة بالحمل و الولادة,Direct Obstetric Deaths,مواطن,Citizen,ذ,M,0
